False,False,True,True,True,False,False,False,0,9.4
True,True,False,False,False,False,False,False,0,8.9
False,False,False,False,False,False,True,True,16,7.9
False,False,False,False,False,True,True,True,0,7.1
False,False,False,False,False,False,True,False,0,5.5
False,True,False,False,False,False,False,False,6,8.0
False,False,True,False,False,False,False,False,0,10.0
False,False,False,False,False,False,True,False,4,9.3
True,True,False,False,False,False,False,False,0,9.1
False,False,False,False,False,False,True,True,15,6.4
False,False,True,True,False,False,False,False,8,8.0
True,True,False,False,False,False,False,False,3,9.2
False,False,False,False,False,False,True,False,10,8.2
False,False,False,False,False,False,True,False,2,4.5
False,False,False,True,True,False,False,False,0,7.7
False,False,False,False,False,True,False,False,0,7.0
False,False,False,False,True,False,False,False,0,8.6
True,True,False,True,True,False,False,False,16,7.4
False,False,False,False,False,False,True,True,0,7.0
False,False,False,False,False,True,False,False,16,6.5
False,False,False,True,False,False,False,False,0,8.3
False,False,False,True,False,False,False,False,0,8.3
False,True,False,False,False,False,False,False,0,8.6
False,False,False,False,False,False,True,False,10,3.3
False,False,False,False,True,False,False,False,15,7.0
False,False,True,True,True,True,False,False,0,7.6
False,True,True,False,False,False,False,False,0,8.3
False,False,False,True,True,False,False,False,0,9.5
False,False,False,False,False,False,True,False,0,6.7
False,False,True,False,False,False,False,False,0,7.1
False,False,True,False,False,False,False,False,18,6.8
False,False,True,True,False,False,False,False,0,8.7
False,False,False,True,False,False,False,False,0,8.7
False,False,False,False,False,True,False,False,2,5.0
False,False,False,False,False,False,True,True,0,8.0
False,False,True,True,False,False,False,False,0,7.9
False,False,False,False,True,False,False,False,0,6.7
True,False,False,False,False,False,False,False,0,0.5
False,False,False,False,False,False,True,True,3,8.7
False,False,False,True,True,False,False,False,0,5.1
False,False,False,False,False,True,False,True,13,9.9
False,False,False,False,False,True,True,False,14,5.3
False,True,False,False,False,False,False,False,0,8.5
False,True,False,False,False,False,False,False,12,5.1
False,False,False,False,False,True,True,True,27,7.0
False,False,False,False,False,False,True,True,0,5.7
False,False,False,True,True,False,False,False,2,7.0
False,False,False,False,False,True,True,True,10,7.7
False,False,False,True,False,False,False,False,4,0.0
True,True,False,False,False,False,False,False,0,9.3
False,False,False,False,False,True,True,False,0,10.0
True,True,False,False,False,False,False,False,0,9.5
False,False,False,False,False,True,True,True,12,5.1
False,False,False,True,False,False,False,False,0,7.4
True,False,False,False,False,False,False,False,0,10.0
False,True,False,False,False,False,False,False,0,3.3
False,True,False,False,False,False,False,False,0,8.6
False,False,False,False,False,True,True,False,0,0.0
False,True,False,False,False,False,False,False,0,9.6
False,False,False,False,False,False,True,False,0,7.8
False,False,False,False,False,False,False,True,17,6.3
False,False,False,True,True,False,False,False,0,10.0
False,True,False,False,False,False,False,False,12,1.7
False,False,False,True,False,False,False,False,0,7.0
True,True,False,False,False,False,False,False,0,7.6
True,True,False,False,False,False,False,False,0,8.9
True,True,False,False,False,False,False,False,0,7.3
False,False,True,False,False,False,False,False,16,7.3
False,False,True,True,False,False,False,False,4,8.3
True,False,False,False,False,False,False,False,14,6.5
False,False,False,False,True,False,False,False,4,7.5
True,True,False,False,False,False,False,False,0,9.3
False,False,False,True,False,False,False,False,0,7.7
False,False,False,False,False,True,True,False,8,9.0
False,False,False,False,False,True,False,False,0,5.6
False,False,False,False,False,False,True,False,2,5.0
False,False,False,False,False,True,False,False,7,8.3
False,False,False,True,False,False,False,False,10,7.4
False,False,False,False,False,False,False,True,0,8.7
True,False,False,False,False,False,True,False,0,6.5
False,False,False,True,False,False,False,False,42,0.0
False,True,False,False,False,False,False,False,8,6.5
False,True,False,False,False,False,False,False,0,7.8
False,False,False,False,False,False,False,True,0,9.0
False,False,False,False,False,False,True,True,0,7.3
False,False,False,False,False,False,False,True,2,9.4
False,False,False,False,False,True,True,False,16,4.7
True,False,False,False,False,False,False,False,2,8.2
False,True,False,False,False,False,False,False,0,5.7
False,False,False,False,False,False,True,True,0,9.7
False,False,False,False,True,False,False,False,0,2.4
False,True,False,False,False,False,False,False,14,6.1
False,False,False,False,False,True,True,False,0,9.0
False,False,False,False,False,True,True,False,0,7.6
False,False,False,False,False,True,True,True,4,8.0
False,False,False,True,False,False,False,False,6,8.7
False,False,False,False,True,False,False,False,56,0.0
False,False,False,True,True,False,False,False,4,6.0
False,False,True,True,True,False,False,False,0,8.2
True,False,False,False,False,False,False,False,0,0.0
False,False,True,False,False,False,False,False,0,10.0
False,False,False,False,False,False,True,False,2,9.7
False,True,False,False,False,False,False,False,43,0.0
False,False,False,False,False,False,False,True,0,0.0
False,False,False,False,False,False,True,False,0,7.4
False,False,False,True,False,False,False,False,6,1.8
False,True,False,False,False,True,False,False,23,5.2
False,False,False,False,False,True,True,False,0,9.0
False,True,False,False,False,False,False,False,42,0.0
False,False,False,True,False,False,False,False,8,8.2
True,True,False,False,False,False,False,False,0,9.0
False,False,False,True,True,False,False,False,3,9.3
False,False,False,False,False,True,True,True,8,9.7
False,False,False,False,False,True,False,False,6,6.4
False,False,False,False,True,False,False,False,0,9.5
False,True,False,False,False,False,False,False,0,6.8
False,True,False,False,False,False,False,False,4,6.7
False,False,False,False,False,False,False,True,14,6.5
True,True,False,False,False,False,False,False,12,6.0
False,False,False,True,True,False,False,False,12,2.8
False,True,False,False,False,False,False,False,12,6.9
False,False,True,True,False,False,False,False,8,8.4
False,False,False,True,False,False,False,False,2,7.4
False,False,False,False,False,False,True,False,6,9.1
False,True,False,False,False,False,False,False,0,8.1
False,False,False,False,False,True,True,False,0,9.2
False,False,False,True,True,False,False,False,3,8.3
False,False,False,True,True,False,False,False,0,9.0
False,False,False,False,False,False,False,True,0,7.8
False,False,False,False,False,True,False,False,0,6.2
True,False,False,False,False,False,False,False,0,8.7
False,False,False,False,False,True,True,False,0,8.1
False,False,True,False,False,False,False,False,12,7.4
True,True,False,False,False,False,False,False,0,5.8
False,False,False,False,False,True,False,False,0,7.8
False,False,False,False,False,False,False,True,0,9.7
False,False,False,False,False,True,False,False,4,6.5
False,False,False,True,False,False,False,False,10,8.8
False,False,True,True,True,True,True,True,3,8.0
True,True,False,False,False,False,False,False,0,9.5
False,False,False,False,True,False,False,False,4,9.5
False,False,True,False,False,False,False,False,6,7.8
False,False,False,False,False,False,True,False,2,8.8
False,False,False,False,False,False,True,False,4,5.8
False,False,False,True,False,False,False,False,0,0.0
False,False,False,False,True,False,False,False,17,7.0
False,False,True,False,False,False,False,False,2,9.3
True,True,False,False,False,False,False,False,12,9.1
True,False,False,False,False,False,False,False,8,3.2
False,False,False,False,False,True,True,True,17,7.9
False,False,False,False,False,True,True,True,0,7.9
False,True,False,False,False,False,False,False,2,9.9
True,True,False,False,False,False,False,False,4,6.2
False,False,False,False,True,False,False,False,14,2.7
False,False,True,False,False,False,False,False,0,7.3
False,False,True,False,False,False,False,False,2,5.0
False,False,True,False,False,False,False,False,0,7.1
True,True,False,False,False,False,False,False,0,9.0
False,True,False,False,False,False,False,False,8,5.3
False,False,False,False,False,True,True,False,0,7.4
False,False,True,True,False,False,False,False,0,8.7
False,False,True,False,False,True,False,False,0,5.3
False,False,False,False,False,True,True,False,0,10.0
False,False,False,True,False,False,False,False,2,8.5
False,False,True,True,False,False,False,False,6,2.3
True,False,False,False,False,False,False,False,10,9.0
False,False,False,False,False,True,False,False,12,6.4
True,False,False,False,False,False,False,False,0,10.0
False,False,False,False,False,False,True,False,2,7.4
True,False,False,False,False,False,False,False,68,0.0
False,True,False,False,False,False,False,False,2,9.5
False,False,False,False,False,False,False,True,4,10.0
False,False,False,True,True,False,False,False,3,8.4
False,False,False,False,False,False,True,False,24,4.7
False,False,False,False,False,False,True,False,0,8.5
False,False,False,False,False,True,False,False,58,0.0
False,False,True,False,False,False,False,False,0,8.7
False,False,False,False,False,True,True,False,4,9.6
False,True,False,False,False,False,False,False,0,8.5
False,True,False,False,False,False,False,False,22,1.2
False,False,False,False,False,False,True,True,6,6.2
False,False,True,True,True,True,True,True,29,6.3
True,False,False,False,False,False,False,False,4,9.1
False,False,False,True,True,False,False,False,2,9.5
False,False,False,True,True,False,False,False,6,6.6
False,False,False,False,False,True,True,False,2,8.3
True,False,False,False,False,False,False,False,30,0.8
False,False,False,False,True,False,False,False,16,5.4
False,False,False,False,True,False,False,False,4,6.3
False,False,False,True,True,False,False,False,0,10.0
False,False,False,False,False,False,True,False,12,1.5
False,False,False,False,False,True,True,False,0,9.2
False,False,False,False,True,False,False,False,0,7.3
False,False,False,False,False,False,True,True,2,6.4
False,True,False,False,False,False,False,False,0,8.5
False,False,True,False,False,False,False,False,22,5.0
False,False,True,True,False,False,False,False,3,9.1
True,True,False,False,False,False,False,False,0,8.3
False,False,False,True,False,False,False,False,32,0.0
False,False,True,True,False,False,False,False,0,9.0
False,False,False,False,False,True,True,True,4,6.7
False,False,False,False,False,False,False,True,2,6.0
False,True,False,False,False,False,False,False,8,6.0
True,True,False,False,False,False,False,False,0,6.2
False,False,False,False,False,True,False,False,0,7.6
True,True,False,False,False,False,False,False,0,9.5
False,False,False,True,True,False,False,False,0,6.3
False,True,False,False,False,False,False,False,0,9.3
False,True,False,False,False,False,False,False,10,8.5
False,False,False,False,False,True,False,False,10,9.2
False,False,False,False,False,False,True,True,12,5.3
False,False,True,True,False,False,False,False,4,9.0
False,True,False,False,False,False,False,False,4,8.8
False,False,False,True,False,False,False,False,0,6.7
False,False,False,False,False,True,False,False,1,5.0
False,False,True,True,False,False,False,False,8,9.3
False,False,True,False,False,False,False,False,2,8.4
True,False,False,False,False,False,False,False,0,7.4
False,False,False,True,False,False,False,False,0,9.2
True,True,False,False,False,False,False,False,0,9.0
False,False,False,True,False,False,False,False,0,9.0
True,True,False,False,False,False,False,False,18,8.3
False,False,False,True,False,False,False,False,14,8.8
False,False,False,True,True,False,False,False,3,5.8
False,False,False,False,False,False,False,True,0,8.5
False,False,False,True,False,False,False,False,0,6.9
True,True,False,False,False,False,False,False,0,9.0
False,True,False,False,False,False,False,False,6,7.6
False,False,False,False,False,True,True,True,10,7.9
False,False,False,False,False,False,False,True,0,7.5
False,False,False,False,False,False,False,True,14,0.3
False,False,False,True,False,False,False,False,5,6.9
False,False,False,False,False,False,True,False,22,0.0
True,True,False,False,False,False,False,False,4,8.2
False,False,False,False,True,False,True,False,0,6.1
True,True,False,False,False,False,False,False,0,7.6
False,False,False,True,True,False,False,False,3,6.8
False,False,False,False,True,False,False,False,4,3.6
False,True,False,False,False,False,False,False,8,7.3
False,False,True,False,False,False,False,False,14,9.7
False,False,False,True,True,False,False,False,9,9.2
False,False,False,False,True,False,False,True,10,6.5
False,True,False,False,False,False,False,False,12,8.7
True,True,False,False,False,False,False,False,12,8.9
False,False,False,True,True,False,False,False,9,7.0
False,False,False,False,False,False,False,True,0,9.3
False,False,False,True,True,False,False,False,2,7.7
False,False,False,False,True,False,False,False,0,5.7
False,False,False,False,False,True,False,False,2,7.7
False,False,False,False,True,False,False,False,0,0.0
False,False,False,True,False,False,False,False,0,0.0
False,False,True,True,True,False,False,False,0,8.9
False,False,False,False,True,False,False,False,27,6.6
True,True,False,False,False,False,False,False,0,1.9
True,True,False,True,True,False,False,False,0,9.2
False,True,False,False,False,False,False,False,4,5.4
False,False,False,False,True,False,False,False,36,0.4
False,False,False,False,True,False,False,False,0,5.5
False,False,False,False,False,True,True,False,0,9.1
False,True,False,False,False,False,False,False,0,9.5
True,True,False,False,False,False,False,False,0,8.0
True,False,False,False,False,True,False,False,44,0.0
False,False,True,False,False,False,False,False,0,9.5
False,False,False,True,True,False,False,False,0,6.5
False,False,False,True,True,False,False,False,0,9.9
True,False,False,False,False,False,False,False,6,1.7
False,False,True,False,False,False,True,True,18,5.3
False,True,False,False,False,False,False,False,0,0.0
False,False,False,False,True,False,False,False,16,7.2
False,False,False,True,True,False,False,False,0,7.6
False,False,False,False,False,False,True,False,0,7.5
False,False,False,False,True,False,False,False,0,8.7
False,True,False,False,False,False,False,False,14,0.3
False,True,False,False,False,False,False,False,12,8.8
False,False,False,False,False,False,True,False,0,7.9
False,False,False,False,False,True,True,False,2,9.2
False,True,False,False,False,False,False,False,22,0.0
False,False,False,False,True,False,False,False,0,7.6
False,True,True,False,False,False,False,False,10,5.3
False,False,False,True,True,False,False,False,3,7.5
True,True,False,False,False,False,False,False,9,5.6
False,False,False,True,False,False,False,False,0,0.0
False,False,True,False,False,False,False,False,14,7.1
False,False,False,False,False,False,True,False,0,5.7
True,True,False,False,False,False,False,False,12,6.8
False,False,False,False,False,True,False,False,2,8.5
True,True,False,False,False,False,False,False,0,6.9
False,False,False,True,True,False,False,False,0,7.3
True,False,False,False,False,False,False,False,10,5.9
True,False,False,False,False,False,False,False,0,7.9
False,False,True,True,True,False,False,False,14,9.3
True,True,False,False,False,False,False,False,9,5.9
False,False,False,False,False,True,True,True,44,1.0
False,False,False,False,False,True,False,False,2,6.3
True,True,False,False,False,False,False,False,0,7.8
True,False,False,False,False,False,False,False,0,9.3
False,False,False,True,True,False,False,False,0,3.9
True,False,False,False,False,False,False,False,2,5.2
True,False,False,False,False,False,False,False,0,7.8
False,False,False,False,False,False,True,False,0,8.1
False,False,False,False,False,False,False,True,0,9.8
True,True,False,False,False,False,False,False,12,8.6
False,False,False,False,False,False,True,True,2,1.7
True,True,False,False,False,False,False,False,0,6.8
False,False,False,False,False,True,False,False,4,8.8
True,True,False,False,False,False,False,False,14,3.9
False,False,True,True,True,True,True,True,0,8.5
False,False,False,True,True,False,False,False,12,8.9
True,False,False,False,False,False,False,False,12,8.7
False,False,True,False,False,False,False,False,0,1.3
False,False,False,False,False,False,True,True,9,9.5
False,False,True,True,True,False,False,False,4,7.6
False,False,True,False,False,False,False,False,0,6.2
False,False,False,False,False,True,True,True,0,8.9
False,False,False,False,True,True,True,True,0,8.0
False,False,False,False,False,False,True,False,1,8.8
False,True,False,False,False,False,False,False,0,6.5
False,False,False,True,True,False,False,False,0,8.9
False,False,True,False,False,False,False,False,58,0.0
False,False,False,False,False,True,False,True,0,8.9
False,False,True,True,True,False,False,False,16,8.5
False,False,False,False,True,False,False,False,0,9.0
False,False,False,True,False,False,False,False,0,7.6
False,False,False,True,True,False,False,False,9,8.3
False,False,False,False,False,False,False,True,12,5.4
True,False,False,False,False,False,False,False,4,7.1
False,False,False,False,True,False,False,False,2,8.7
False,False,False,False,False,False,True,True,0,2.7
False,False,False,True,True,False,False,True,5,9.5
False,False,False,False,True,False,False,False,0,8.5
False,False,False,False,False,False,True,True,0,10.0
False,False,False,False,False,True,True,True,0,8.4
False,False,False,False,True,False,False,False,0,6.1
False,False,False,True,True,False,False,False,3,7.4
False,False,False,False,True,False,False,False,0,1.1
False,False,False,False,False,False,False,True,0,10.0
False,False,False,False,False,True,True,False,0,8.5
False,True,False,False,False,False,False,False,0,8.2
True,True,False,False,False,False,False,False,44,3.7
True,False,False,False,False,False,False,False,0,7.0
False,False,False,True,False,False,False,False,0,5.6
False,False,False,False,False,False,True,False,2,7.5
False,False,False,False,False,True,False,False,14,1.5
False,False,True,False,False,False,False,False,0,7.1
False,False,False,False,False,False,False,True,6,4.0
False,True,False,False,False,False,False,False,4,5.3
False,False,False,True,False,False,False,False,16,6.0
False,True,False,False,False,False,False,False,2,5.4
False,True,False,False,False,False,False,False,0,7.7
True,True,True,True,True,True,True,True,0,7.5
True,True,False,False,False,False,False,False,0,9.2
False,False,False,False,False,False,True,True,0,8.7
True,False,False,False,False,False,False,False,8,6.4
False,False,False,True,True,False,False,False,0,7.3
False,True,False,False,False,False,False,False,0,6.5
False,False,False,False,False,False,True,False,0,7.5
False,False,False,True,True,False,False,False,5,10.0
False,False,False,True,True,False,False,False,0,8.2
False,True,False,False,False,False,False,False,4,6.5
False,True,False,False,False,False,False,False,12,2.5
False,False,False,False,False,False,True,False,0,8.1
False,False,True,False,False,False,False,False,2,8.3
False,False,True,True,True,False,False,False,3,8.0
True,True,False,False,False,False,False,False,0,9.7
False,True,False,False,False,False,False,False,8,5.8
False,False,False,True,False,False,False,False,0,7.3
False,True,False,False,False,False,False,False,6,8.3
False,True,False,False,False,False,False,False,0,8.3
False,True,False,False,False,False,False,False,0,8.3
False,False,False,False,False,True,False,False,6,5.2
False,False,False,False,True,False,True,False,16,2.4
False,False,False,False,False,True,False,False,8,9.0
False,False,False,False,False,False,False,True,0,8.3
False,True,False,False,False,False,False,False,4,7.9
False,False,False,False,False,True,True,False,1,7.6
False,True,False,False,False,False,False,False,4,8.4
False,False,False,False,False,True,True,False,0,8.5
False,False,False,False,False,False,True,True,3,9.3
False,False,False,False,False,False,False,True,0,5.2
True,True,False,False,False,False,False,False,0,8.5
False,False,False,False,True,False,False,False,0,7.7
False,False,False,True,False,False,False,False,6,8.8
True,False,False,False,False,False,False,False,8,7.2
False,False,False,False,True,False,False,False,12,5.0
False,True,False,False,False,False,False,False,8,8.3
False,False,True,True,True,False,False,False,6,9.3
False,False,False,False,False,False,True,False,0,6.1
False,False,True,True,False,False,False,False,60,0.0
False,True,False,False,False,False,False,False,12,7.8
False,False,False,True,True,False,False,False,4,7.5
False,False,False,True,True,False,False,False,0,7.0
False,False,False,False,True,False,False,False,0,6.6
False,False,False,True,False,False,False,False,0,7.8
False,False,False,False,False,False,True,True,0,7.1
False,False,True,False,False,False,False,False,0,10.0
False,False,False,True,False,False,False,False,4,8.5
False,False,False,True,True,False,False,False,4,7.5
False,False,False,False,False,False,True,True,40,2.2
True,True,False,False,False,False,False,False,0,8.6
False,True,False,False,False,False,False,False,0,8.5
False,False,False,False,False,False,True,False,10,7.9
False,False,False,False,False,False,True,False,6,9.0
False,False,False,False,True,False,False,False,50,0.0
False,False,False,False,False,False,True,False,0,5.4
False,False,False,True,False,False,False,False,0,6.1
False,False,False,False,False,True,True,False,33,4.5
False,False,False,False,False,True,True,False,22,2.5
False,False,True,False,False,False,False,False,6,7.7
False,True,False,False,False,False,False,False,8,8.9
False,False,False,False,False,True,False,False,16,0.0
False,False,False,False,False,True,True,False,12,6.1
False,False,False,False,False,True,True,True,16,7.3
False,False,False,True,False,False,False,False,3,6.4
False,True,False,False,False,False,False,False,12,2.2
False,False,False,False,True,False,False,False,64,7.2
False,False,False,False,True,False,False,False,0,6.1
True,True,True,False,False,False,False,False,0,9.2
False,False,False,False,False,False,True,True,27,3.5
False,False,False,False,False,True,False,False,2,9.2
True,True,False,False,False,False,False,False,12,2.0
False,False,False,False,False,True,True,False,0,9.0
False,False,False,False,False,False,False,True,4,2.5
False,False,True,False,False,False,False,False,0,5.9
True,True,False,False,False,False,False,False,0,8.8
False,False,True,True,False,False,False,False,0,8.5
True,True,False,False,False,False,False,False,0,8.3
True,True,False,False,False,False,False,False,0,6.0
False,False,False,False,False,True,False,False,0,2.8
False,False,False,False,False,False,True,True,0,5.9
False,True,False,False,False,False,False,False,0,8.0
False,False,True,False,False,False,False,False,0,8.9
False,False,False,False,True,False,False,False,0,10.0
False,False,True,True,False,False,False,False,0,9.2
False,False,False,False,False,False,False,True,0,9.6
True,False,False,False,True,False,False,False,2,4.2
False,False,False,False,False,True,True,True,8,9.0
False,True,False,False,False,False,False,False,0,9.1
False,False,False,True,True,False,False,False,0,7.3
False,False,True,True,False,False,False,False,20,8.2
True,True,False,False,False,False,False,False,0,8.4
False,False,False,False,False,False,True,False,4,8.0
False,True,False,False,False,False,False,False,0,6.9
False,False,False,True,True,False,False,False,2,8.6
False,True,False,False,False,False,False,False,16,2.7
False,False,True,False,False,False,False,False,0,8.0
False,False,False,True,False,False,False,False,0,5.8
False,False,False,True,False,False,False,False,0,8.6
False,False,False,True,True,False,False,False,22,8.3
False,False,False,False,False,False,False,True,8,6.0
False,False,False,False,False,True,False,False,2,5.7
False,False,False,True,False,False,False,False,0,8.3
False,False,False,True,True,False,False,False,12,9.0
False,False,False,False,False,False,True,False,0,7.8
False,False,True,False,False,False,False,False,2,8.6
True,True,False,False,False,False,False,False,2,10.0
False,False,False,True,True,False,False,False,3,8.3
False,False,False,True,True,False,False,False,7,8.5
False,False,False,False,False,False,True,False,0,7.7
False,False,True,True,False,False,False,False,4,8.1
False,True,False,False,False,False,False,False,14,2.1
False,True,False,False,False,False,False,False,4,6.6
False,False,False,False,False,True,True,False,12,6.5
False,False,False,False,True,True,False,False,6,6.8
False,False,False,False,False,True,True,False,4,9.7
False,False,False,False,True,True,True,True,0,10.0
False,False,True,False,False,False,False,False,2,7.6
False,False,True,True,False,False,False,False,16,9.4
True,True,False,False,False,False,False,False,64,0.0
False,False,False,True,True,False,False,False,0,7.1
False,False,False,False,False,True,True,True,6,6.6
True,True,False,False,False,False,True,True,0,7.4
True,True,False,False,False,False,False,False,16,7.5
False,True,False,False,False,False,False,False,0,7.0
False,True,False,False,False,False,False,False,2,7.8
False,True,False,False,False,False,False,False,8,5.0
False,False,False,True,False,False,False,False,8,7.8
False,False,False,False,False,True,False,False,24,0.9
False,False,True,True,True,False,False,False,0,6.9
True,True,False,False,False,False,False,False,4,8.9
False,False,True,True,True,False,False,False,12,9.5
False,False,False,False,False,True,False,False,0,10.0
False,False,False,False,False,True,False,False,54,0.0
False,False,False,True,True,False,False,False,5,6.6
False,False,False,False,False,True,True,False,0,9.0
False,False,True,True,True,False,False,False,4,7.2
True,True,False,False,False,False,False,False,0,8.2
False,True,False,False,False,False,False,False,2,8.6
False,False,False,True,False,False,False,False,0,8.4
False,False,False,False,True,False,False,False,4,9.0
False,True,False,False,False,False,False,False,26,0.0
False,False,True,False,False,False,False,False,72,0.0
False,False,True,True,False,False,False,False,0,6.8
False,False,False,False,False,True,False,False,4,7.0
False,True,False,False,False,False,False,False,6,6.5
False,True,False,False,False,False,False,False,2,9.2
False,True,False,False,False,False,False,False,0,0.0
False,False,False,False,False,False,True,False,28,1.1
True,True,False,False,False,False,False,False,8,8.2
False,False,False,False,False,True,True,True,4,9.4
False,True,False,False,False,False,False,False,4,5.5
False,False,False,False,True,False,False,False,0,9.2
False,False,False,False,False,False,True,True,0,9.4
False,True,False,False,False,False,False,False,14,8.7
True,True,False,False,False,False,False,False,0,8.1
False,False,False,True,False,True,False,False,24,2.1
False,True,False,False,False,False,False,False,0,8.3
False,False,False,False,False,False,True,False,2,5.4
False,False,False,False,True,False,False,False,4,9.0
False,False,True,True,False,False,False,False,8,9.1
False,False,False,False,False,True,False,True,0,10.0
False,False,False,False,True,False,False,False,8,5.9
False,False,False,True,False,False,False,False,6,6.3
False,True,False,False,False,False,False,False,2,5.4
False,False,False,True,True,False,False,False,0,10.0
True,True,False,False,False,False,False,False,3,6.7
False,True,False,False,False,False,False,False,0,8.3
False,False,False,False,False,False,True,False,0,8.0
False,False,False,False,False,False,False,True,0,5.0
False,False,True,True,False,False,False,False,0,8.3
False,False,False,False,True,False,False,False,8,6.7
False,False,False,False,False,False,True,False,16,1.7
False,False,False,True,True,False,False,False,4,6.1
False,False,False,False,False,False,True,False,2,1.9
False,False,False,True,False,False,False,False,0,5.0
False,False,False,False,True,False,False,False,0,9.3
False,False,False,False,False,False,False,True,26,9.3
